,ghi,dni,dhi
2020-06-17 06:00:00-06:00,0.3548722613322185,0.0,0.3548722613322185
2020-06-17 07:00:00-06:00,119.72662648665373,266.36182958723634,65.5684074042648
2020-06-17 08:00:00-06:00,323.15024710415383,572.1719404039048,95.07269648272921
2020-06-17 09:00:00-06:00,525.9739622277417,702.1379855015166,117.14205508457013
2020-06-17 10:00:00-06:00,705.1317751756633,731.0615552093944,162.8564433093461
2020-06-17 11:00:00-06:00,845.8940500822883,727.0732163825415,216.07263432558238
2020-06-17 12:00:00-06:00,937.7431994027966,714.945475369855,260.5323967528219
2020-06-17 13:00:00-06:00,974.040795308314,708.3549646034833,280.4322970001118
2020-06-17 14:00:00-06:00,952.1984397111485,712.4365587786069,268.2941746435042
2020-06-17 15:00:00-06:00,873.7736238462559,724.1158322429343,228.70307895168787
2020-06-17 16:00:00-06:00,744.4117586425997,731.9316404327719,176.025943162516
2020-06-17 17:00:00-06:00,573.6700610029848,714.5309366832054,127.16673524553482
2020-06-17 18:00:00-06:00,375.10404553930874,623.1657464021283,97.06219146792228
2020-06-17 19:00:00-06:00,168.84662420456678,373.1389596700886,74.594797103847
2020-06-17 20:00:00-06:00,10.445811358732492,0.0,10.445811358732492
2020-06-17 21:00:00-06:00,0.0,0.0,0.0
2020-06-17 22:00:00-06:00,0.0,0.0,0.0
2020-06-17 23:00:00-06:00,0.0,0.0,0.0
